"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","start","end","subject_start_end","total_bp_shared","query_similar","subject_similar","interaction_length","binding_type"
"155","Cluster_9000","evm.TU.chromosome_4.878",0.936343682645178,0.0636563173548218,0.882982522357041,173,-25.39,2,21,"3757 3778",20,"85.00%","90.00%",19,"CDS"
"156","Cluster_1452","evm.TU.chromosome_4.879",0.433339741131704,0.566660258868296,0.958030465662804,153,-24.13,2,21,"1792 1815",22,"68.18%","77.27%",19,"CDS"
"157","Cluster_1452","evm.TU.chromosome_4.879",0.433339741131704,0.566660258868296,0.958030465662804,160,-21.91,2,21,"1934 1953",19,"78.95%","84.21%",19,"CDS"
"158","Cluster_1452","evm.TU.chromosome_4.879",0.433339741131704,0.566660258868296,0.958030465662804,164,-21.75,2,21,"2825 2844",19,"84.21%","84.21%",19,"CDS"
"159","Cluster_1453","evm.TU.chromosome_4.879",0.462969062943848,0.537030937056152,0.95495407975981,166,-26.3,2,20,"4049 4071",19,"78.95%","84.21%",18,"CDS"
"160","Cluster_3331","evm.TU.chromosome_6.1092",-0.734725971452259,0.265274028547741,0.915422789175048,153,-20.38,2,17,"807 826",15,"80.00%","86.67%",15,"3'UTR"
"161","Cluster_3337","evm.TU.chromosome_6.1092",0.706582721926592,0.293417278073408,0.918388897206365,153,-20.38,2,17,"807 826",15,"80.00%","86.67%",15,"3'UTR"
"162","Cluster_3338","evm.TU.chromosome_6.1092",0.706582721926592,0.293417278073408,0.918388897206365,153,-20.38,2,17,"807 826",15,"80.00%","86.67%",15,"3'UTR"
"163","Cluster_4696","evm.TU.chromosome_7.727",-0.164678305083269,0.835321694916731,0.986360886208692,152,-22.36,2,21,"345 364",19,"73.68%","78.95%",19,"CDS"
"164","Cluster_1453","evm.TU.chromosome_7.726",-0.849159828344495,0.150840171655505,0.898703571176249,157,-20.05,2,21,"747 766",19,"73.68%","78.95%",19,"CDS"
"165","Cluster_4044","evm.TU.chromosome_6.1256",-0.454569625334787,0.545430374665213,0.956274007245442,159,-20.58,2,17,"394 416",16,"81.25%","87.50%",15,"CDS"
"166","Cluster_2097","evm.TU.chromosome_7.2698",-0.993558480942415,0.00644151905758482,0.829938442870246,164,-20.51,2,21,"3689 3710",19,"68.42%","84.21%",19,"CDS"
"167","Cluster_1192","evm.TU.chromosome_7.2690",-0.777640872166432,0.222359127833568,0.91005285916268,158,-21.14,2,21,"812 836",22,"72.73%","77.27%",19,"CDS"
"168","Cluster_1453","evm.TU.chromosome_5.974",0.400696618956898,0.599303381043102,0.962442544025488,163,-20.19,2,21,"180 203",21,"76.19%","76.19%",19,"CDS"
"169","Cluster_1453","evm.TU.chromosome_5.974",0.400696618956898,0.599303381043102,0.962442544025488,169,-20.73,2,19,"487 509",18,"83.33%","88.89%",17,"CDS"
"170","Cluster_860","evm.TU.chromosome_4.2488",0.0546977074767315,0.945302292523269,0.996921008369637,162,-22.46,2,21,"845 865",19,"73.68%","84.21%",19,"CDS"
"171","Cluster_9082","evm.TU.chromosome_4.2488",-0.624245386537012,0.375754613462988,0.934119791585544,164,-22.5,2,21,"443 466",22,"81.82%","81.82%",19,"CDS"
"172","Cluster_5061","evm.TU.chromosome_4.2486",0.671837930253775,0.328162069746225,0.924497849805014,158,-21.15,2,21,"1544 1564",19,"68.42%","84.21%",19,"CDS"
"173","Cluster_1453","evm.TU.chromosome_4.2487",0.318569846541651,0.681430153458349,0.970692226165335,149,-20.37,2,21,"1970 1989",19,"68.42%","73.68%",19,"CDS"
"174","Cluster_1453","evm.TU.chromosome_4.2487",0.318569846541651,0.681430153458349,0.970692226165335,169,-26.16,2,18,"2665 2686",16,"75.00%","100.00%",16,"CDS"
"175","Cluster_3406","evm.TU.chromosome_4.2487",-0.868924167657362,0.131075832342638,0.898703571176249,163,-23.31,2,21,"4268 4290",20,"70.00%","85.00%",19,"CDS"
"176","Cluster_3406","evm.TU.chromosome_4.2487",-0.868924167657362,0.131075832342638,0.898703571176249,168,-21.05,2,17,"2033 2054",15,"86.67%","93.33%",15,"CDS"
"177","Cluster_9082","evm.TU.chromosome_4.2487",0.588718787113749,0.411281212886251,0.939852056977952,154,-20.64,2,21,"955 979",22,"63.64%","81.82%",19,"CDS"
"178","Cluster_1452","evm.TU.chromosome_7.2693",0.0627738416691428,0.937226158330857,0.996196689491441,161,-21.54,2,21,"35 56",20,"75.00%","85.00%",19,"3'UTR"
"179","Cluster_508","evm.TU.chromosome_1.1628",-0.41143890578238,0.58856109421762,0.961166457918944,161,-23.57,2,21,"1734 1755",20,"70.00%","90.00%",19,"CDS"
"180","Cluster_4696","evm.TU.chromosome_1.1628",0.894392846859198,0.105607153140802,0.898279632609088,158,-20.17,2,21,"1992 2012",19,"68.42%","84.21%",19,"CDS"
"181","Cluster_3730","evm.TU.chromosome_2.1096",0.634708350840342,0.365291649159658,0.931937317045977,165,-20.02,2,19,"89 113",20,"80.00%","80.00%",17,"CDS"
"182","Cluster_137","evm.TU.chromosome_2.1098",-0.491926982050936,0.508073017949064,0.951589719227306,149,-20.31,2,21,"700 719",19,"68.42%","73.68%",19,"CDS"
"183","Cluster_1453","evm.TU.chromosome_2.1099",0.894367194048822,0.105632805951178,0.898279632609088,157,-22.46,2,21,"1437 1458",20,"75.00%","80.00%",19,"CDS"
"184","Cluster_1452","evm.TU.chromosome_14.2839",-0.633138581560151,0.366861418439849,0.932359565838248,164,-25.54,2,21,"253 274",19,"68.42%","84.21%",19,"CDS"
"185","Cluster_2972","evm.TU.chromosome_1.999",0.890296306974703,0.109703693025297,0.898703571176249,157,-21,2,21,"247 266",19,"73.68%","78.95%",19,"3'UTR"
"186","Cluster_3293","evm.TU.chromosome_1.999",0.61896774856605,0.38103225143395,0.934644221732331,195,-35.74,2,20,"459 479",18,"100.00%","100.00%",18,"CDS"
"187","Cluster_9082","evm.TU.chromosome_1.999",0.898253925131732,0.101746074868268,0.897342884790397,164,-20.65,2,21,"646 667",19,"73.68%","78.95%",19,"CDS"
"188","Cluster_4425","evm.TU.chromosome_2.1328",-0.566634912882703,0.433365087117297,0.942488119997529,157,-20.17,2,16,"57 77",14,"85.71%","92.86%",14,"3'UTR"
"189","Cluster_1567","evm.TU.chromosome_2.1326",0.468502194862099,0.531497805137901,0.954121030922152,146,-20.02,2,21,"253 278",23,"60.87%","73.91%",19,"3'UTR"
"190","Cluster_860","evm.TU.chromosome_7.1355",0.222553312213866,0.777446687786134,0.980966808051182,180,-24.92,2,21,"2809 2830",19,"84.21%","89.47%",19,"CDS"
"191","Cluster_3406","evm.TU.chromosome_5.1777",-0.845873754188946,0.154126245811054,0.898703571176249,160,-21.33,2,21,"561 581",20,"80.00%","80.00%",19,"3'UTR"
"192","Cluster_860","evm.TU.chromosome_5.539",0.0789254975131524,0.921074502486848,0.994277404725245,147,-20.1,2,21,"239 264",23,"65.22%","65.22%",19,"CDS"
"193","Cluster_3406","evm.TU.chromosome_5.535",0.46725735776568,0.53274264223432,0.954296979426194,154,-20.44,2,21,"313 337",22,"72.73%","72.73%",19,"CDS"
"194","Cluster_4646","evm.TU.chromosome_5.535",0.859356312491718,0.140643687508282,0.898703571176249,155,-25.9,2,21,"652 679",25,"60.00%","76.00%",19,"CDS"
"195","Cluster_4831","evm.TU.chromosome_11.3105",-0.951345184813542,0.0486548151864582,0.87929717882309,163,-23.1,2,17,"743 766",17,"82.35%","88.24%",15,"CDS"
"196","Cluster_995","evm.TU.chromosome_5.139",0.795824626268066,0.204175373731934,0.906229497308454,156,-21.32,2,21,"4827 4848",21,"76.19%","76.19%",19,"CDS"
"197","Cluster_860","evm.TU.chromosome_13.2829",-0.620540076587382,0.379459923412618,0.934493559480521,167,-21.01,2,20,"1138 1159",18,"72.22%","88.89%",18,"CDS"
"198","Cluster_4831","evm.TU.chromosome_13.2821",-0.0894321688079174,0.910567831192083,0.992991292403099,156,-23.1,2,21,"2266 2287",19,"63.16%","78.95%",19,"CDS"
"199","Cluster_998","evm.TU.chromosome_13.2826",-0.241864353375371,0.758135646624629,0.978952880517339,175,-21.36,2,16,"176 196",14,"100.00%","100.00%",14,"3'UTR"
"200","Cluster_1411","evm.TU.chromosome_11.1073",-0.765755937417271,0.234244062582729,0.912524052780933,154,-20.08,2,21,"1014 1034",19,"68.42%","78.95%",19,"CDS"
"201","Cluster_2097","evm.TU.chromosome_14.1657",-0.734413382342666,0.265586617657334,0.915422789175048,182,-26.62,2,19,"360 381",17,"88.24%","100.00%",17,"CDS"
"202","Cluster_1452","evm.TU.chromosome_14.1658",0.0760536808039158,0.923946319196084,0.994625034458061,155,-21.53,2,21,"296 321",23,"69.57%","69.57%",19,"CDS"
"203","Cluster_860","evm.TU.chromosome_12.837",0.53530693754789,0.46469306245211,0.946085348867213,159,-20.32,2,20,"2857 2878",18,"66.67%","83.33%",18,"CDS"
"204","Cluster_1453","evm.TU.chromosome_9.1089",0.424007516859333,0.575992483140667,0.959638263285995,148,-21.5,2,18,"4160 4183",18,"72.22%","72.22%",16,"CDS"
"205","Cluster_4806","evm.TU.chromosome_9.1084",-0.482447471232663,0.517552528767337,0.952231948970064,175,-20.18,2,20,"1078 1099",18,"83.33%","88.89%",18,"CDS"
"206","Cluster_1411","evm.TU.chromosome_9.1081",-0.11625179839329,0.88374820160671,0.990119046249205,162,-21.26,2,16,"563 585",15,"86.67%","93.33%",14,"3'UTR"
"207","Cluster_9205","evm.TU.chromosome_14.6926",0.446188588052305,0.553811411947695,0.957502912454517,175,-23.31,2,20,"229 250",18,"83.33%","88.89%",18,"CDS"
"208","Cluster_1453","evm.TU.chromosome_14.6923",-0.697679221083417,0.302320778916583,0.92013265696991,162,-20.86,2,21,"730 750",19,"73.68%","84.21%",19,"CDS"
"209","Cluster_3044","evm.TU.chromosome_14.6923",-0.288686435883208,0.711313564116792,0.974505573176456,165,-22.13,2,21,"1901 1922",20,"75.00%","90.00%",19,"CDS"
"210","Cluster_3730","evm.TU.chromosome_14.6923",0.048931429094241,0.951068570905759,0.997336321288479,169,-22.22,2,21,"328 349",20,"85.00%","85.00%",19,"3'UTR"
"211","Cluster_3889","evm.TU.chromosome_13.512",-0.338515961600808,0.661484038399192,0.968546150882597,174,-26.39,2,20,"330 352",20,"85.00%","85.00%",18,"CDS"
"212","Cluster_1453","evm.TU.chromosome_13.514",0.769621567893731,0.230378432106269,0.911082959183986,161,-20.26,2,20,"1413 1433",18,"77.78%","83.33%",18,"CDS"
"213","Cluster_1453","evm.TU.chromosome_13.515",-0.641089094668337,0.358910905331663,0.930687998989065,150,-20.26,2,21,"867 890",21,"71.43%","71.43%",19,"CDS"
"214","Cluster_1452","evm.TU.chromosome_14.6929",0.719490333980999,0.280509666019,0.916477520522365,153,-21.75,2,20,"2005 2028",20,"70.00%","80.00%",18,"CDS"
"215","Cluster_4831","evm.TU.chromosome_10.2566",0.418547344827274,0.581452655172726,0.960482929032775,158,-25.37,2,20,"625 651",23,"69.57%","73.91%",18,"3'UTR"
"216","Cluster_1411","evm.TU.chromosome_6.2081",0.0631738161940763,0.936826183805924,0.996138130857127,169,-21.54,2,18,"535 556",16,"81.25%","93.75%",16,"CDS"
"217","Cluster_4754","evm.TU.chromosome_9.1553",0.0216030726485283,0.978396927351472,0.999454293849437,153,-22.45,2,19,"286 311",21,"71.43%","71.43%",17,"CDS"
"218","Cluster_3044","evm.TU.chromosome_7.2527",0.941681641737453,0.0583183582625474,0.882464078251467,173,-20.37,2,18,"949 970",16,"87.50%","93.75%",16,"CDS"
"219","Cluster_4425","evm.TU.chromosome_8.2292",0.419725523623442,0.580274476376557,0.960194416964527,161,-21.05,2,19,"3581 3604",19,"78.95%","78.95%",17,"CDS"
"220","Cluster_4831","evm.TU.chromosome_7.2520",-0.627093244696805,0.372906755303195,0.933525689713643,163,-24.03,2,16,"127 148",14,"85.71%","92.86%",14,"CDS"
"221","Cluster_4640","evm.TU.chromosome_3.37",-0.936964747509864,0.0630352524901361,0.882982522357041,157,-21.5,2,21,"1173 1194",20,"75.00%","80.00%",19,"CDS"
"222","Cluster_1453","evm.TU.chromosome_10.2252",-0.166475475949678,0.833524524050322,0.986350905724109,166,-20.85,2,21,"37 57",19,"78.95%","84.21%",19,"CDS"
"223","Cluster_4831","evm.TU.chromosome_8.84",-0.116337333717093,0.883662666282907,0.990105618204588,153,-21.36,2,21,"1275 1294",19,"73.68%","73.68%",19,"CDS"
"224","Cluster_5061","evm.TU.chromosome_8.84",0.701508979861786,0.298491020138214,0.919246814210644,151,-21.07,2,21,"944 966",20,"65.00%","75.00%",19,"CDS"
"225","Cluster_6059","evm.TU.chromosome_8.85",0.349343932694577,0.650656067305423,0.968379445677871,173,-24.8,2,21,"282 301",19,"84.21%","89.47%",19,"CDS"
"226","Cluster_1192","evm.TU.chromosome_8.81",-0.492094363496378,0.507905636503622,0.951567260566705,154,-20.11,2,20,"4308 4334",23,"65.22%","73.91%",18,"CDS"
"227","Cluster_1453","evm.TU.chromosome_8.81",-0.24342953331604,0.75657046668396,0.978952880517339,166,-28.55,2,21,"2456 2479",21,"76.19%","85.71%",19,"CDS"
"228","Cluster_1453","evm.TU.chromosome_8.82",0.907684384558038,0.0923156154419615,0.893842589141346,155,-20.7,2,16,"3634 3655",14,"78.57%","85.71%",14,"CDS"
"229","Cluster_3293","evm.TU.chromosome_13.2543",-0.371025097101022,0.628974902898978,0.966149448897569,153,-20.16,2,18,"2010 2030",16,"68.75%","81.25%",16,"CDS"
"230","Cluster_1452","evm.TU.chromosome_6.1753",-0.414293815770449,0.58570618422955,0.961102544721232,143,-21.67,2,19,"601 629",24,"66.67%","70.83%",17,"3'UTR"
"231","Cluster_1452","evm.TU.chromosome_6.1753",-0.414293815770449,0.58570618422955,0.961102544721232,159,-21.92,2,16,"2451 2472",14,"85.71%","85.71%",14,"CDS"
"232","Cluster_5061","evm.TU.chromosome_1.730",-0.299303852660853,0.700696147339147,0.972998604210971,168,-20.96,2,21,"322 343",19,"73.68%","84.21%",19,"CDS"
"233","Cluster_1155","evm.TU.chromosome_1.731",0.756118187337939,0.24388181266206,0.914990146696428,168,-24.65,2,18,"1507 1529",17,"82.35%","94.12%",16,"CDS"
"234","Cluster_3730","evm.TU.chromosome_2.758",0.545199745447911,0.454800254552089,0.945187256762407,163,-20.12,2,21,"140 162",20,"75.00%","80.00%",19,"CDS"
"235","Cluster_2097","evm.TU.chromosome_14.5760",-0.417899122183087,0.582100877816913,0.960575177770376,166,-21.8,2,21,"345 365",19,"78.95%","84.21%",19,"CDS"
"236","Cluster_3037","evm.TU.chromosome_14.5760",-0.791764122377678,0.208235877622322,0.907081970288112,167,-24.23,2,20,"742 762",18,"77.78%","83.33%",18,"3'UTR"
"237","Cluster_9082","evm.TU.chromosome_12.1428",-0.246067828356673,0.753932171643327,0.978832222830248,165,-20.89,2,19,"963 985",18,"77.78%","88.89%",17,"CDS"
"238","Cluster_3889","evm.TU.chromosome_12.1427",-0.724613663340307,0.275386336659693,0.916214912681351,165,-24.95,2,19,"1770 1791",18,"83.33%","83.33%",17,"CDS"
"239","Cluster_2003","evm.TU.chromosome_12.1426",0.936210895087666,0.0637891049123341,0.882982522357041,157,-27.92,2,21,"885 907",21,"66.67%","85.71%",19,"CDS"
"240","Cluster_1452","evm.TU.chromosome_12.1420",0.665008165931624,0.334991834068376,0.925799444491159,162,-20.19,2,19,"113 134",17,"76.47%","82.35%",17,"CDS"
"241","Cluster_2003","evm.TU.chromosome_14.5496",-0.925121443460296,0.0748785565397035,0.885961521500651,148,-22.29,2,16,"438 457",14,"78.57%","85.71%",14,"CDS"
"242","Cluster_5061","evm.TU.chromosome_14.5496",-0.485035555447439,0.514964444552561,0.952231948970064,154,-20.68,2,21,"2183 2211",26,"69.23%","69.23%",19,"CDS"
"243","Cluster_4696","evm.TU.chromosome_14.5497",0.378010945358558,0.621989054641442,0.965119763517769,157,-20.69,2,21,"124 146",21,"71.43%","80.95%",19,"3'UTR"
"244","Cluster_1453","evm.TU.chromosome_14.5490",-0.147409196267903,0.852590803732097,0.987915049801802,147,-20.09,2,20,"412 430",18,"61.11%","83.33%",18,"CDS"
"245","Cluster_3406","evm.TU.chromosome_12.2198",0.450097567999701,0.549902432000299,0.957077931947337,162,-22.12,2,21,"105 131",24,"75.00%","75.00%",19,"CDS"
"246","Cluster_1452","evm.TU.chromosome_12.2195",0.0498341331592466,0.950165866840753,0.997216998237733,151,-20.37,2,21,"20 42",20,"65.00%","75.00%",19,"3'UTR"
"247","Cluster_4831","evm.TU.chromosome_12.2196",-0.451425774002037,0.548574225997963,0.95692334532379,167,-26.52,2,20,"768 789",18,"72.22%","88.89%",18,"3'UTR"
"248","Cluster_2003","evm.TU.chromosome_12.2197",0.24470711401286,0.75529288598714,0.978924533811068,148,-20.14,2,19,"264 287",19,"73.68%","73.68%",17,"CDS"
"249","Cluster_3044","evm.TU.chromosome_12.2193",-0.898088850043376,0.101911149956624,0.897342884790397,170,-23.14,2,21,"19 39",19,"78.95%","89.47%",19,"CDS"
"250","Cluster_4425","evm.TU.chromosome_9.560",-0.900866853810896,0.0991331461891038,0.897019522760626,154,-21.2,2,16,"209 232",16,"75.00%","87.50%",14,"CDS"
"251","Cluster_449","evm.TU.chromosome_10.1234",-0.416560186560981,0.583439813439019,0.960816150093604,170,-20.38,2,20,"12459 12481",19,"78.95%","89.47%",18,"CDS"
"252","Cluster_1453","evm.TU.chromosome_10.1234",-0.139853560755047,0.860146439244953,0.988339722532607,150,-20.19,2,20,"3675 3699",21,"61.90%","76.19%",18,"CDS"
"253","Cluster_1772","evm.TU.chromosome_10.1234",-0.927830425588809,0.0721695744111912,0.884906284668376,164,-20.95,2,21,"1772 1792",20,"80.00%","85.00%",19,"CDS"
"254","Cluster_4646","evm.TU.chromosome_10.1234",-0.126600545567059,0.873399454432941,0.989028821306736,165,-21.93,2,18,"5504 5525",16,"81.25%","87.50%",16,"CDS"
"255","Cluster_5061","evm.TU.chromosome_10.1234",-0.212455537668992,0.787544462331008,0.982036866314772,161,-20.05,2,20,"10906 10926",18,"72.22%","88.89%",18,"CDS"
"256","Cluster_998","evm.TU.chromosome_5.1983",-0.921893260137487,0.0781067398625127,0.887473270414597,155,-20.52,2,20,"345 365",18,"66.67%","77.78%",18,"CDS"
"257","Cluster_4044","evm.TU.chromosome_5.1987",0.978707196278614,0.0212928037213857,0.868917032908369,162,-21.54,2,21,"1353 1376",21,"71.43%","85.71%",19,"CDS"
"258","Cluster_4044","evm.TU.chromosome_5.1987",0.978707196278614,0.0212928037213857,0.868917032908369,163,-22.41,2,17,"1181 1203",16,"87.50%","87.50%",15,"CDS"
"259","Cluster_998","evm.TU.chromosome_5.1986",-0.9494074800029,0.0505925199971001,0.880399844467134,155,-20.52,2,20,"825 845",18,"66.67%","77.78%",18,"CDS"
"260","Cluster_4044","evm.TU.chromosome_5.1985",0.967544619050376,0.0324553809496237,0.872784066411781,163,-20.18,2,21,"2020 2042",20,"70.00%","85.00%",19,"CDS"
"261","Cluster_4044","evm.TU.chromosome_5.1984",0.938342187562433,0.0616578124375667,0.882982522357041,163,-20.18,2,21,"1378 1400",20,"70.00%","85.00%",19,"CDS"
"262","Cluster_4044","evm.TU.chromosome_5.1989",0.86372307247912,0.13627692752088,0.898703571176249,163,-20.44,2,21,"1984 2006",20,"70.00%","85.00%",19,"CDS"
"263","Cluster_3406","evm.TU.chromosome_14.395",-0.548616263683086,0.451383736316914,0.945008158598218,169,-20.38,2,20,"109 129",18,"83.33%","88.89%",18,"CDS"
"264","Cluster_1453","evm.TU.chromosome_14.394",0.232529784387633,0.767470215612367,0.97994974721931,146,-21.71,2,21,"185 209",22,"63.64%","72.73%",19,"CDS"
"265","Cluster_4754","evm.TU.chromosome_14.398",0.537610728869262,0.462389271130738,0.945660272883724,159,-21.73,2,20,"967 988",18,"72.22%","77.78%",18,"CDS"
"266","Cluster_1155","evm.TU.chromosome_14.647",-0.353694232704589,0.646305767295411,0.967711748254213,151,-21.59,2,17,"54 81",21,"71.43%","71.43%",15,"3'UTR"
"267","Cluster_4531","evm.TU.chromosome_14.646",0.651035081254312,0.348964918745688,0.928670657707811,164,-20.17,2,20,"5654 5673",18,"83.33%","83.33%",18,"CDS"
"268","Cluster_860","evm.TU.chromosome_14.645",0.284520241540988,0.715479758459012,0.974643095394645,158,-20.42,2,21,"782 809",25,"72.00%","72.00%",19,"3'UTR"
"269","Cluster_3423","evm.TU.chromosome_14.644",0.830056177325835,0.169943822674165,0.90273451715732,177,-23.75,2,18,"692 713",16,"87.50%","100.00%",16,"3'UTR"
"270","Cluster_1453","evm.TU.chromosome_14.643",-0.451597314811953,0.548402685188047,0.956904555951127,171,-27.22,2,21,"1374 1396",20,"80.00%","85.00%",19,"CDS"
"271","Cluster_1155","evm.TU.chromosome_14.649",0.0792892853234417,0.920710714676558,0.994205475681513,151,-21.59,2,17,"54 81",21,"71.43%","71.43%",15,"3'UTR"
"272","Cluster_1155","evm.TU.chromosome_14.648",-0.228818855946633,0.771181144053367,0.980071800919489,151,-21.59,2,17,"54 81",21,"71.43%","71.43%",15,"3'UTR"
"273","Cluster_3406","evm.TU.chromosome_10.272",-0.235344717591001,0.764655282408999,0.979681626343029,165,-29.59,2,21,"593 614",20,"80.00%","85.00%",19,"CDS"
"274","Cluster_3044","evm.TU.chromosome_10.273",0.963593871183049,0.0364061288169514,0.874194739486833,160,-20.06,2,21,"903 924",19,"68.42%","78.95%",19,"3'UTR"
"275","Cluster_3406","evm.TU.chromosome_10.273",0.430395044160352,0.569604955839648,0.958474773834788,167,-21.49,2,21,"326 348",20,"80.00%","80.00%",19,"3'UTR"
"276","Cluster_3889","evm.TU.chromosome_10.276",0.710671906376144,0.289328093623856,0.917866946950426,164,-23.28,2,19,"672 691",17,"82.35%","88.24%",17,"3'UTR"
"277","Cluster_4696","evm.TU.chromosome_4.474",0.132146735589859,0.867853264410141,0.988717207199333,153,-21.48,2,21,"2251 2275",23,"69.57%","73.91%",19,"CDS"
"278","Cluster_4831","evm.TU.chromosome_7.1316",-0.109424035690049,0.890575964309951,0.990878891616996,151,-20.73,2,20,"310 331",18,"66.67%","72.22%",18,"CDS"
"279","Cluster_4044","evm.TU.chromosome_7.1317",-0.857749633316548,0.142250366683453,0.898703571176249,166,-20.45,2,20,"1388 1410",19,"78.95%","84.21%",18,"CDS"
"280","Cluster_1453","evm.TU.chromosome_11.646",-0.618234431257251,0.381765568742749,0.934723753920727,162,-22.08,2,21,"424 444",19,"73.68%","84.21%",19,"CDS"
"281","Cluster_9205","evm.TU.chromosome_11.644",0.143769196688838,0.856230803311162,0.988196691872015,165,-23.38,2,20,"351 375",21,"80.95%","80.95%",18,"3'UTR"
"282","Cluster_4640","evm.TU.chromosome_11.640",0.897062789963711,0.102937210036289,0.897537018272409,166,-20.13,2,19,"160 181",17,"76.47%","88.24%",17,"CDS"
