"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"206","evm.TU.chromosome_1.1670","GO:0060964","regulation of miRNA-mediated gene silencing",141,75,31.42,3.2e-16,"Biological Processes",0.531914893617021
"207","evm.TU.chromosome_1.1670","GO:2000177","regulation of neural precursor cell proliferation",168,83,37.44,1.8e-15,"Biological Processes",0.494047619047619
"208","evm.TU.chromosome_1.1670","GO:0072089","stem cell proliferation",148,71,32.98,8.9e-15,"Biological Processes",0.47972972972973
"209","evm.TU.chromosome_1.1033","GO:0099139","cheating during chimeric sorocarp development",36,16,8.02,0.00255,"Biological Processes",0.444444444444444
"210","evm.TU.chromosome_1.1033","GO:0000281","mitotic cytokinesis",108,36,24.07,0.00274,"Biological Processes",0.333333333333333
"211","evm.TU.chromosome_1.1033","GO:0006470","protein dephosphorylation",110,41,24.51,0.00188,"Biological Processes",0.372727272727273
"212","evm.TU.chromosome_1.642","GO:0099139","cheating during chimeric sorocarp development",36,16,8.02,0.00255,"Biological Processes",0.444444444444444
"213","evm.TU.chromosome_1.642","GO:0000281","mitotic cytokinesis",108,36,24.07,0.00274,"Biological Processes",0.333333333333333
"214","evm.TU.chromosome_1.642","GO:0006470","protein dephosphorylation",110,41,24.51,0.00188,"Biological Processes",0.372727272727273
"215","evm.TU.chromosome_1.959","GO:0003341","cilium movement",137,36,30.53,0.00121,"Biological Processes",0.262773722627737
"216","evm.TU.chromosome_1.959","GO:0003341","cilium movement",137,36,30.53,0.00121,"Biological Processes",0.262773722627737
"217","evm.TU.chromosome_1.1688","GO:0045184","establishment of protein localization",1250,278,278.54,0.00084,"Biological Processes",0.2224
"218","evm.TU.chromosome_2.1679","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"219","evm.TU.chromosome_2.1670","GO:0035002","liquid clearance, open tracheal system",17,10,3.79,0.00121,"Biological Processes",0.588235294117647
"220","evm.TU.chromosome_2.1670","GO:0035159","regulation of tube length, open tracheal system",24,15,5.35,2.6e-05,"Biological Processes",0.625
"221","evm.TU.chromosome_2.1670","GO:1904274","tricellular tight junction assembly",15,9,3.34,0.00178,"Biological Processes",0.6
"222","evm.TU.chromosome_2.1670","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"223","evm.TU.chromosome_2.1780","GO:0075732","viral penetration into host nucleus",45,19,10.03,0.00218,"Biological Processes",0.422222222222222
"224","evm.TU.chromosome_2.1702","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",78,31,17.38,0.00038,"Biological Processes",0.397435897435897
"225","evm.TU.chromosome_2.1916","GO:0000082","G1/S transition of mitotic cell cycle",201,82,44.79,6.2e-12,"Biological Processes",0.407960199004975
"226","evm.TU.chromosome_2.1916","GO:0007346","regulation of mitotic cell cycle",409,130,91.14,0.00096,"Biological Processes",0.317848410757946
"227","evm.TU.chromosome_2.1997","GO:0000281","mitotic cytokinesis",108,36,24.07,0.00274,"Biological Processes",0.333333333333333
"228","evm.TU.chromosome_2.839","GO:0032211","negative regulation of telomere maintenance via tel...",52,21,11.59,0.00253,"Biological Processes",0.403846153846154
"229","evm.TU.chromosome_2.839","GO:0032211","negative regulation of telomere maintenance via tel...",52,21,11.59,0.00253,"Biological Processes",0.403846153846154
"230","evm.TU.chromosome_2.582","GO:0001568","blood vessel development",585,177,130.36,1.1e-05,"Biological Processes",0.302564102564103
"231","evm.TU.chromosome_2.582","GO:0046580","negative regulation of Ras protein signal transduct...",21,11,4.68,0.00246,"Biological Processes",0.523809523809524
"232","evm.TU.chromosome_2.582","GO:0007169","cell surface receptor protein tyrosine kinase signa...",608,215,135.48,0.00104,"Biological Processes",0.353618421052632
"233","evm.TU.chromosome_2.583","GO:0007049","cell cycle",1393,440,310.41,0.00054,"Biological Processes",0.31586503948313
"234","evm.TU.chromosome_2.2089","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"235","evm.TU.chromosome_2.2089","GO:0007507","heart development",594,172,132.36,0.00014,"Biological Processes",0.28956228956229
"236","evm.TU.chromosome_2.1924","GO:0007049","cell cycle",1393,440,310.41,0.00054,"Biological Processes",0.31586503948313
"237","evm.TU.chromosome_2.1849","GO:0006511","ubiquitin-dependent protein catabolic process",364,115,81.11,0.00145,"Biological Processes",0.315934065934066
"238","evm.TU.chromosome_2.2034","GO:0035002","liquid clearance, open tracheal system",17,10,3.79,0.00121,"Biological Processes",0.588235294117647
"239","evm.TU.chromosome_2.2034","GO:0035159","regulation of tube length, open tracheal system",24,15,5.35,2.6e-05,"Biological Processes",0.625
"240","evm.TU.chromosome_2.2034","GO:1904274","tricellular tight junction assembly",15,9,3.34,0.00178,"Biological Processes",0.6
"241","evm.TU.chromosome_2.2034","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"242","evm.TU.chromosome_2.343","GO:0016579","protein deubiquitination",126,43,28.08,0.00148,"Biological Processes",0.341269841269841
"243","evm.TU.chromosome_2.1720","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",78,31,17.38,0.00038,"Biological Processes",0.397435897435897
"244","evm.TU.chromosome_2.1685","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"245","evm.TU.chromosome_2.1060","GO:0007049","cell cycle",1393,440,310.41,0.00054,"Biological Processes",0.31586503948313
"246","evm.TU.chromosome_2.1060","GO:0051301","cell division",624,192,139.05,9.8e-05,"Biological Processes",0.307692307692308
"247","evm.TU.chromosome_2.602","GO:0051301","cell division",624,192,139.05,9.8e-05,"Biological Processes",0.307692307692308
"248","evm.TU.chromosome_2.602","GO:0006511","ubiquitin-dependent protein catabolic process",364,115,81.11,0.00145,"Biological Processes",0.315934065934066
"249","evm.TU.chromosome_2.1987","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"250","evm.TU.chromosome_2.1983","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"251","evm.TU.chromosome_2.515","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"252","evm.TU.chromosome_2.515","GO:0010842","retina layer formation",46,22,10.25,0.00012,"Biological Processes",0.478260869565217
"253","evm.TU.chromosome_2.515","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"254","evm.TU.chromosome_2.15","GO:0007018","microtubule-based movement",302,87,67.3,0.00175,"Biological Processes",0.288079470198675
"255","evm.TU.chromosome_2.15","GO:0007018","microtubule-based movement",302,87,67.3,0.00175,"Biological Processes",0.288079470198675
"256","evm.TU.chromosome_2.2033","GO:0035002","liquid clearance, open tracheal system",17,10,3.79,0.00121,"Biological Processes",0.588235294117647
"257","evm.TU.chromosome_2.2033","GO:0035159","regulation of tube length, open tracheal system",24,15,5.35,2.6e-05,"Biological Processes",0.625
"258","evm.TU.chromosome_2.2033","GO:1904274","tricellular tight junction assembly",15,9,3.34,0.00178,"Biological Processes",0.6
"259","evm.TU.chromosome_2.2033","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"260","evm.TU.chromosome_2.1575","GO:0048813","dendrite morphogenesis",135,59,30.08,0.00156,"Biological Processes",0.437037037037037
"261","evm.TU.chromosome_2.1575","GO:0001822","kidney development",345,96,76.88,0.0016,"Biological Processes",0.278260869565217
"262","evm.TU.chromosome_2.1575","GO:0042475","odontogenesis of dentin-containing tooth",85,32,18.94,4.8e-05,"Biological Processes",0.376470588235294
"263","evm.TU.chromosome_2.1575","GO:0051124","synaptic assembly at neuromuscular junction",92,25,20.5,0.00178,"Biological Processes",0.271739130434783
"264","evm.TU.chromosome_2.281","GO:0060021","roof of mouth development",76,29,16.94,0.00191,"Biological Processes",0.381578947368421
"265","evm.TU.chromosome_2.361","GO:0045184","establishment of protein localization",1250,278,278.54,0.00084,"Biological Processes",0.2224
"266","evm.TU.chromosome_2.168","GO:0007368","determination of left/right symmetry",126,48,28.08,0.00022,"Biological Processes",0.380952380952381
"267","evm.TU.chromosome_2.168","GO:0030198","extracellular matrix organization",309,82,68.86,0.00103,"Biological Processes",0.26537216828479
"268","evm.TU.chromosome_2.168","GO:0001822","kidney development",345,96,76.88,0.0016,"Biological Processes",0.278260869565217
"269","evm.TU.chromosome_2.164","GO:0001843","neural tube closure",177,50,39.44,0.00095,"Biological Processes",0.282485875706215
"270","evm.TU.chromosome_2.164","GO:0042475","odontogenesis of dentin-containing tooth",85,32,18.94,4.8e-05,"Biological Processes",0.376470588235294
"271","evm.TU.chromosome_2.164","GO:0051865","protein autoubiquitination",207,92,46.13,1.9e-12,"Biological Processes",0.444444444444444
"272","evm.TU.chromosome_2.857","GO:0090263","positive regulation of canonical Wnt signaling path...",82,38,18.27,1.2e-06,"Biological Processes",0.463414634146341
"273","evm.TU.chromosome_2.1337","GO:0007528","neuromuscular junction development",134,43,29.86,8e-04,"Biological Processes",0.32089552238806
"274","evm.TU.chromosome_2.1336","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"275","evm.TU.chromosome_2.1336","GO:0001843","neural tube closure",177,50,39.44,0.00095,"Biological Processes",0.282485875706215
"276","evm.TU.chromosome_2.1336","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"277","evm.TU.chromosome_2.1669","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",78,31,17.38,0.00038,"Biological Processes",0.397435897435897
"278","evm.TU.chromosome_2.1583","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",78,31,17.38,0.00038,"Biological Processes",0.397435897435897
"279","evm.TU.chromosome_2.1581","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",78,31,17.38,0.00038,"Biological Processes",0.397435897435897
"280","evm.TU.chromosome_2.1581","GO:0007346","regulation of mitotic cell cycle",409,130,91.14,0.00096,"Biological Processes",0.317848410757946
"281","evm.TU.chromosome_2.1584","GO:0090245","axis elongation involved in somitogenesis",19,11,4.23,0.00082,"Biological Processes",0.578947368421053
"282","evm.TU.chromosome_2.1584","GO:0021587","cerebellum morphogenesis",37,21,8.24,0.00258,"Biological Processes",0.567567567567568
"283","evm.TU.chromosome_2.1584","GO:0021987","cerebral cortex development",103,38,22.95,0.00034,"Biological Processes",0.368932038834951
"284","evm.TU.chromosome_2.1584","GO:0060026","convergent extension",69,26,15.38,0.00035,"Biological Processes",0.376811594202899
"285","evm.TU.chromosome_2.1584","GO:0035261","external genitalia morphogenesis",19,12,4.23,0.00015,"Biological Processes",0.631578947368421
"286","evm.TU.chromosome_2.1584","GO:0060325","face morphogenesis",44,24,9.8,3.2e-06,"Biological Processes",0.545454545454545
"287","evm.TU.chromosome_2.1584","GO:0034392","negative regulation of smooth muscle cell apoptotic...",18,11,4.01,0.00043,"Biological Processes",0.611111111111111
"288","evm.TU.chromosome_2.1584","GO:0001843","neural tube closure",177,50,39.44,0.00095,"Biological Processes",0.282485875706215
"289","evm.TU.chromosome_2.1584","GO:0042475","odontogenesis of dentin-containing tooth",85,32,18.94,4.8e-05,"Biological Processes",0.376470588235294
"290","evm.TU.chromosome_2.1584","GO:0060021","roof of mouth development",76,29,16.94,0.00191,"Biological Processes",0.381578947368421
"291","evm.TU.chromosome_2.1584","GO:0003344","pericardium morphogenesis",29,14,6.46,0.0018,"Biological Processes",0.482758620689655
"292","evm.TU.chromosome_2.1584","GO:0090263","positive regulation of canonical Wnt signaling path...",82,38,18.27,1.2e-06,"Biological Processes",0.463414634146341
"293","evm.TU.chromosome_2.1584","GO:0045787","positive regulation of cell cycle",225,62,50.14,0.0026,"Biological Processes",0.275555555555556
"294","evm.TU.chromosome_2.1584","GO:0090009","primitive streak formation",18,11,4.01,0.00043,"Biological Processes",0.611111111111111
"295","evm.TU.chromosome_2.1584","GO:0090118","receptor-mediated endocytosis involved in cholester...",18,11,4.01,0.00043,"Biological Processes",0.611111111111111
"296","evm.TU.chromosome_2.1584","GO:0060535","trachea cartilage morphogenesis",20,11,4.46,0.00146,"Biological Processes",0.55
"297","evm.TU.chromosome_2.1584","GO:0090244","Wnt signaling pathway involved in somitogenesis",19,12,4.23,0.00015,"Biological Processes",0.631578947368421
"298","evm.TU.chromosome_2.352","GO:0099139","cheating during chimeric sorocarp development",36,16,8.02,0.00255,"Biological Processes",0.444444444444444
"299","evm.TU.chromosome_2.352","GO:0000281","mitotic cytokinesis",108,36,24.07,0.00274,"Biological Processes",0.333333333333333
"300","evm.TU.chromosome_2.352","GO:0006470","protein dephosphorylation",110,41,24.51,0.00188,"Biological Processes",0.372727272727273
"301","evm.TU.chromosome_2.1691","GO:0035002","liquid clearance, open tracheal system",17,10,3.79,0.00121,"Biological Processes",0.588235294117647
"302","evm.TU.chromosome_2.1691","GO:0035159","regulation of tube length, open tracheal system",24,15,5.35,2.6e-05,"Biological Processes",0.625
"303","evm.TU.chromosome_2.1691","GO:1904274","tricellular tight junction assembly",15,9,3.34,0.00178,"Biological Processes",0.6
"304","evm.TU.chromosome_2.1691","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"305","evm.TU.chromosome_2.842","GO:0006338","chromatin remodeling",224,53,49.92,0.00168,"Biological Processes",0.236607142857143
"306","evm.TU.chromosome_2.842","GO:0006338","chromatin remodeling",224,53,49.92,0.00168,"Biological Processes",0.236607142857143
"307","evm.TU.chromosome_2.118","GO:0045184","establishment of protein localization",1250,278,278.54,0.00084,"Biological Processes",0.2224
"308","evm.TU.chromosome_2.111","GO:0048813","dendrite morphogenesis",135,59,30.08,0.00156,"Biological Processes",0.437037037037037
"309","evm.TU.chromosome_2.2015","GO:0035002","liquid clearance, open tracheal system",17,10,3.79,0.00121,"Biological Processes",0.588235294117647
"310","evm.TU.chromosome_2.2015","GO:0035159","regulation of tube length, open tracheal system",24,15,5.35,2.6e-05,"Biological Processes",0.625
"311","evm.TU.chromosome_2.2015","GO:1904274","tricellular tight junction assembly",15,9,3.34,0.00178,"Biological Processes",0.6
"312","evm.TU.chromosome_2.2015","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",200,87,44.57,1.2e-10,"Biological Processes",0.435
"313","evm.TU.chromosome_2.1559","GO:0075732","viral penetration into host nucleus",45,19,10.03,0.00218,"Biological Processes",0.422222222222222
"314","evm.TU.chromosome_2.634","GO:0050982","detection of mechanical stimulus",170,73,37.88,8.9e-14,"Biological Processes",0.429411764705882
"315","evm.TU.chromosome_2.634","GO:0001822","kidney development",345,96,76.88,0.0016,"Biological Processes",0.278260869565217
"316","evm.TU.chromosome_2.1931","GO:0043171","peptide catabolic process",32,14,7.13,0.00245,"Biological Processes",0.4375
"317","evm.TU.chromosome_2.1931","GO:0043171","peptide catabolic process",32,14,7.13,0.00245,"Biological Processes",0.4375
"318","evm.TU.chromosome_2.2027","GO:0060447","bud outgrowth involved in lung branching",6,5,1.34,0.00268,"Biological Processes",0.833333333333333
"319","evm.TU.chromosome_2.2027","GO:0071799","cellular response to prostaglandin D stimulus",6,5,1.34,0.00268,"Biological Processes",0.833333333333333
