"","gene_id","GO.ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","AST.1065","AST.1147","AST.1412","AST.1560","AST.1567","AST.1617","AST.1722","AST.2000","AST.2007","AST.2302","AST.2360","AST.2398","AST.2404","AST.2412","AST.2512","AST.2523","AST.2563","AST.2729","AST.2755"
"135","evm.TU.chromosome_3.137","GO:0005874",0.0227362993518771,0.987049461297619,25,210,"microtubule","CC",236,807,155,12,364,337,437,63,299,394,214,324,155,197,24,234,201,21,14
"136","evm.TU.chromosome_3.137","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",236,807,155,12,364,337,437,63,299,394,214,324,155,197,24,234,201,21,14
"137","evm.TU.chromosome_3.69","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",113,335,80,0,38,75,188,25,155,88,59,283,162,99,18,54,124,17,4
"138","evm.TU.chromosome_3.1761","GO:0004521",0.00577169523335724,0.998932817409959,6,21,"RNA endonuclease activity","MF",98,197,58,0,110,74,286,19,185,122,63,202,72,57,7,120,67,17,7
"139","evm.TU.chromosome_3.1761","GO:0006364",0.0316808940703192,0.985412667617436,13,87,"rRNA processing","BP",98,197,58,0,110,74,286,19,185,122,63,202,72,57,7,120,67,17,7
"140","evm.TU.chromosome_3.2001","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",557,47,71,0,0,63,53,77,637,211,97,56,213,181,33,248,834,41,0
"141","evm.TU.chromosome_3.1356","GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",1472,439,314,46,35,463,474,79,847,1632,270,133,504,527,71,503,863,132,92
"142","evm.TU.chromosome_3.1356","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,1472,439,314,46,35,463,474,79,847,1632,270,133,504,527,71,503,863,132,92
"143","evm.TU.chromosome_3.1356","GO:0005201",2.81642969046316e-07,0.999999916457382,31,144,"extracellular matrix structural constituent","MF",1472,439,314,46,35,463,474,79,847,1632,270,133,504,527,71,503,863,132,92
"144","evm.TU.chromosome_3.451","GO:0016460",0.000508125822904906,0.999940206320237,7,15,"myosin II complex","CC",4632,611,2032,131,151,940,539,699,3844,4220,1240,945,4281,1689,627,3815,3618,331,315
"145","evm.TU.chromosome_3.451","GO:0031475",0.0225698352670377,0.997926249639659,3,6,"myosin V complex","CC",4632,611,2032,131,151,940,539,699,3844,4220,1240,945,4281,1689,627,3815,3618,331,315
"146","evm.TU.chromosome_3.451","GO:0031476",0.0225698352670377,0.997926249639659,3,6,"myosin VI complex","CC",4632,611,2032,131,151,940,539,699,3844,4220,1240,945,4281,1689,627,3815,3618,331,315
"147","evm.TU.chromosome_3.451","GO:0031477",0.0314320740676156,0.996387948643967,3,7,"myosin VII complex","CC",4632,611,2032,131,151,940,539,699,3844,4220,1240,945,4281,1689,627,3815,3618,331,315
"148","evm.TU.chromosome_3.451","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",4632,611,2032,131,151,940,539,699,3844,4220,1240,945,4281,1689,627,3815,3618,331,315
"149","evm.TU.chromosome_3.451","GO:0032036",0.00103386222541996,0.999891076945758,6,12,"myosin heavy chain binding","MF",4632,611,2032,131,151,940,539,699,3844,4220,1240,945,4281,1689,627,3815,3618,331,315
"150","evm.TU.chromosome_3.451","GO:0030048",0.028798752781052,0.993292101914798,5,20,"actin filament-based movement","BP",4632,611,2032,131,151,940,539,699,3844,4220,1240,945,4281,1689,627,3815,3618,331,315
"151","evm.TU.chromosome_3.347","GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",644,1062,310,47,188,1144,718,815,1045,1189,1064,595,777,1025,86,844,713,163,115
"152","evm.TU.chromosome_3.347","GO:0006352",0.00612245226558986,0.998509730499206,8,27,"DNA-templated transcription initiation","BP",644,1062,310,47,188,1144,718,815,1045,1189,1064,595,777,1025,86,844,713,163,115
"153","evm.TU.chromosome_3.347","GO:0006334",3.34258970070792e-05,0.999992766007381,15,47,"nucleosome assembly","BP",644,1062,310,47,188,1144,718,815,1045,1189,1064,595,777,1025,86,844,713,163,115
"154","evm.TU.chromosome_3.81","GO:0000981",0.0179004687202011,0.992724273911804,12,74,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",39,18,21,4,0,6,10,2,85,30,12,13,30,83,2,20,48,9,11
"155","evm.TU.chromosome_3.81","GO:0060216",0.0249224285844046,0.99566558206775,4,14,"definitive hemopoiesis","BP",39,18,21,4,0,6,10,2,85,30,12,13,30,83,2,20,48,9,11
"156","evm.TU.chromosome_3.81","GO:0060218",0.0339433825045108,0.995548300064568,3,9,"hematopoietic stem cell differentiation","BP",39,18,21,4,0,6,10,2,85,30,12,13,30,83,2,20,48,9,11
"157","evm.TU.chromosome_3.785","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",456,231,447,32,47,224,130,154,257,463,164,81,195,301,58,164,371,87,31
"158","evm.TU.chromosome_3.1666","GO:0005319",0.0159777431406043,0.996812150537244,5,20,"lipid transporter activity","MF",11,6444,48,0,24,278,27012,109,9,4,15,1015,138,33,87,168,69,14,34
"159","evm.TU.chromosome_3.1666","GO:0045735",0.00374613817294753,0.999852149699906,3,5,"nutrient reservoir activity","MF",11,6444,48,0,24,278,27012,109,9,4,15,1015,138,33,87,168,69,14,34
"160","evm.TU.chromosome_3.79","GO:0000981",0.0179004687202011,0.992724273911804,12,74,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",168,101,59,4,10,48,55,1,85,87,49,40,171,131,8,142,68,41,26
"161","evm.TU.chromosome_3.79","GO:0060216",0.0249224285844046,0.99566558206775,4,14,"definitive hemopoiesis","BP",168,101,59,4,10,48,55,1,85,87,49,40,171,131,8,142,68,41,26
"162","evm.TU.chromosome_3.460","GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",18,19,105,10,25,90,37,324,70,51,68,81,100,36,16,80,67,30,57
"163","evm.TU.chromosome_3.460","GO:0006352",0.00612245226558986,0.998509730499206,8,27,"DNA-templated transcription initiation","BP",18,19,105,10,25,90,37,324,70,51,68,81,100,36,16,80,67,30,57
"164","evm.TU.chromosome_3.460","GO:0006334",3.34258970070792e-05,0.999992766007381,15,47,"nucleosome assembly","BP",18,19,105,10,25,90,37,324,70,51,68,81,100,36,16,80,67,30,57
"165","evm.TU.chromosome_3.1866","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",302,186,200,72,29,215,90,73,248,469,109,84,149,149,49,263,201,62,22
"166","evm.TU.chromosome_3.1866","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",302,186,200,72,29,215,90,73,248,469,109,84,149,149,49,263,201,62,22
"167","evm.TU.chromosome_3.1866","GO:0004051",0.0327290793960894,0.995634968737503,3,10,"arachidonate 5-lipoxygenase activity","MF",302,186,200,72,29,215,90,73,248,469,109,84,149,149,49,263,201,62,22
"168","evm.TU.chromosome_3.1866","GO:0035655",0.0103158630757012,0.999229937022381,3,7,"interleukin-18-mediated signaling pathway","BP",302,186,200,72,29,215,90,73,248,469,109,84,149,149,49,263,201,62,22
"169","evm.TU.chromosome_3.1866","GO:0006691",0.00853196162480629,0.998971253238338,4,12,"leukotriene metabolic process","BP",302,186,200,72,29,215,90,73,248,469,109,84,149,149,49,263,201,62,22
"170","evm.TU.chromosome_3.1866","GO:0002540",0.0156449062766662,0.998545816384709,3,8,"leukotriene production involved in inflammatory response","BP",302,186,200,72,29,215,90,73,248,469,109,84,149,149,49,263,201,62,22
"171","evm.TU.chromosome_3.1866","GO:2001301",0.0103158630757012,0.999229937022381,3,7,"lipoxin biosynthetic process","BP",302,186,200,72,29,215,90,73,248,469,109,84,149,149,49,263,201,62,22
"172","evm.TU.chromosome_3.1866","GO:0019372",0.0156449062766662,0.998545816384709,3,8,"lipoxygenase pathway","BP",302,186,200,72,29,215,90,73,248,469,109,84,149,149,49,263,201,62,22
"173","evm.TU.chromosome_3.1866","GO:0016702",0.0054814469052228,0.998795738490633,7,29,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF",302,186,200,72,29,215,90,73,248,469,109,84,149,149,49,263,201,62,22
"174","evm.TU.chromosome_3.1877","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",364,784,0,0,29,23,419,0,64,509,35,96,389,212,72,130,155,0,17
"175","evm.TU.chromosome_3.1877","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",364,784,0,0,29,23,419,0,64,509,35,96,389,212,72,130,155,0,17
"176","evm.TU.chromosome_3.1877","GO:0052689",0.00665654830351578,0.998088215321655,9,45,"carboxylic ester hydrolase activity","MF",364,784,0,0,29,23,419,0,64,509,35,96,389,212,72,130,155,0,17
"177","evm.TU.chromosome_3.322","GO:0005719",0.000344951944268299,0.999970797240525,6,12,NA,NA,713,49,461,3,14,364,102,84,749,537,468,64,141,238,33,671,473,79,38
"178","evm.TU.chromosome_3.322","GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",713,49,461,3,14,364,102,84,749,537,468,64,141,238,33,671,473,79,38
"179","evm.TU.chromosome_3.322","GO:0003680",1.04700716802029e-05,0.99999956256822,7,10,"minor groove of adenine-thymine-rich DNA binding","MF",713,49,461,3,14,364,102,84,749,537,468,64,141,238,33,671,473,79,38
"180","evm.TU.chromosome_3.322","GO:0006334",3.34258970070792e-05,0.999992766007381,15,47,"nucleosome assembly","BP",713,49,461,3,14,364,102,84,749,537,468,64,141,238,33,671,473,79,38
"181","evm.TU.chromosome_3.2012","GO:0005664",0.0298482449113148,0.998459086999793,2,4,"nuclear origin of replication recognition complex","CC",138,345,131,0,114,178,341,76,89,64,122,243,179,95,22,87,121,44,10
"182","evm.TU.chromosome_3.1325","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,708,193,271,17,73,262,180,79,456,436,230,27,1132,371,64,400,537,99,26
"183","evm.TU.chromosome_3.1325","GO:0004222",0.0369089192613595,0.978776891055555,22,188,"metalloendopeptidase activity","MF",708,193,271,17,73,262,180,79,456,436,230,27,1132,371,64,400,537,99,26
"184","evm.TU.chromosome_3.1325","GO:0030574",0.0457353057967402,0.983911701991429,7,41,"collagen catabolic process","BP",708,193,271,17,73,262,180,79,456,436,230,27,1132,371,64,400,537,99,26
"185","evm.TU.chromosome_3.1325","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",708,193,271,17,73,262,180,79,456,436,230,27,1132,371,64,400,537,99,26
"186","evm.TU.chromosome_3.1325","GO:0031012",2.5325523748508e-06,0.999999046407506,38,221,"extracellular matrix","CC",708,193,271,17,73,262,180,79,456,436,230,27,1132,371,64,400,537,99,26
"187","evm.TU.chromosome_3.1152","GO:0031088",0.0426262719518758,0.98512649544913,7,45,"platelet dense granule membrane","CC",154,41,117,0,11,46,14,23,244,78,18,8,159,107,14,68,142,4,24
"188","evm.TU.chromosome_3.1152","GO:0016404",0.0307305142412766,0.990060139115191,7,42,"15-hydroxyprostaglandin dehydrogenase (NAD+) activity","MF",154,41,117,0,11,46,14,23,244,78,18,8,159,107,14,68,142,4,24
"189","evm.TU.chromosome_3.1152","GO:0015662",0.0307305142412766,0.990060139115191,7,42,"P-type ion transporter activity","MF",154,41,117,0,11,46,14,23,244,78,18,8,159,107,14,68,142,4,24
"190","evm.TU.chromosome_3.1152","GO:0043225",0.038375912411378,0.986933957623855,7,44,"ATPase-coupled inorganic anion transmembrane transporter activity","MF",154,41,117,0,11,46,14,23,244,78,18,8,159,107,14,68,142,4,24
"191","evm.TU.chromosome_3.1152","GO:0048661",0.0306218299773448,0.988352127600264,9,59,"positive regulation of smooth muscle cell proliferation","BP",154,41,117,0,11,46,14,23,244,78,18,8,159,107,14,68,142,4,24
"192","evm.TU.chromosome_3.1152","GO:0032310",0.0307305142412766,0.990060139115191,7,42,"prostaglandin secretion","BP",154,41,117,0,11,46,14,23,244,78,18,8,159,107,14,68,142,4,24
"193","evm.TU.chromosome_3.1152","GO:0010243",0.0168103024068338,0.994287177115552,9,53,"response to organonitrogen compound","BP",154,41,117,0,11,46,14,23,244,78,18,8,159,107,14,68,142,4,24
"194","evm.TU.chromosome_3.1068","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135
"195","evm.TU.chromosome_3.1068","GO:0004222",0.0369089192613595,0.978776891055555,22,188,"metalloendopeptidase activity","MF",2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135
"196","evm.TU.chromosome_3.1068","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135
"197","evm.TU.chromosome_3.1068","GO:0030198",0.0262790383496473,0.987388344022155,15,112,"extracellular matrix organization","BP",2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135
"198","evm.TU.chromosome_3.1068","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135
"199","evm.TU.chromosome_3.768_evm.TU.chromosome_3.780","GO:0005874",0.0227362993518771,0.987049461297619,25,210,"microtubule","CC",85,302,56,11,70,175,197,40,103,100,64,228,57,103,19,110,108,0,7
"200","evm.TU.chromosome_3.213","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",53,123,238,0,111,70,660,169,15,214,96,372,99,196,17,90,133,0,0
"201","evm.TU.chromosome_3.213","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",53,123,238,0,111,70,660,169,15,214,96,372,99,196,17,90,133,0,0
"202","evm.TU.chromosome_4.2059","GO:0005850",0.0348602706145497,0.998039016654864,2,4,"eukaryotic translation initiation factor 2 complex","CC",378,1288,96,11,222,354,630,61,489,440,232,888,330,257,51,369,187,28,42
"203","evm.TU.chromosome_4.2059","GO:0043614",0.0230701786189884,0.999260431352683,2,3,"multi-eIF complex","CC",378,1288,96,11,222,354,630,61,489,440,232,888,330,257,51,369,187,28,42
"204","evm.TU.chromosome_4.906_evm.TU.chromosome_4.914","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",179,89,130,28,9,16,18,5,101,347,149,45,193,788,0,160,373,1,4
"205","evm.TU.chromosome_4.906_evm.TU.chromosome_4.914","GO:0030169",0.00834260045599648,0.999028988592327,4,11,"low-density lipoprotein particle binding","MF",179,89,130,28,9,16,18,5,101,347,149,45,193,788,0,160,373,1,4
"206","evm.TU.chromosome_4.906_evm.TU.chromosome_4.914","GO:0005044",0.0395704812691337,0.982464450423501,11,79,"scavenger receptor activity","MF",179,89,130,28,9,16,18,5,101,347,149,45,193,788,0,160,373,1,4
"207","evm.TU.chromosome_4.906_evm.TU.chromosome_4.914","GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",179,89,130,28,9,16,18,5,101,347,149,45,193,788,0,160,373,1,4
"208","evm.TU.chromosome_4.906_evm.TU.chromosome_4.914","GO:0030193",0.0105683721201134,0.999203881545196,3,7,"regulation of blood coagulation","BP",179,89,130,28,9,16,18,5,101,347,149,45,193,788,0,160,373,1,4
"209","evm.TU.chromosome_4.158","GO:0008953",0.0361270439899008,0.997927016537476,2,4,"penicillin amidase activity","MF",612,1941,742,10,1613,245,3264,119,275,1025,162,1266,117,57,89,395,105,21,13
"210","evm.TU.chromosome_4.153","GO:0008953",0.0361270439899008,0.997927016537476,2,4,"penicillin amidase activity","MF",1255,2052,826,63,458,952,5656,218,1139,787,405,971,287,366,156,798,377,69,20
"211","evm.TU.chromosome_4.2080","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",75,4,123,12,8,949,11,50,128,105,713,38,244,1005,8,362,205,11,40
"212","evm.TU.chromosome_4.1540","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",2548,699,814,144,293,1659,348,159,932,3677,700,573,2885,715,437,2179,1096,295,175
"213","evm.TU.chromosome_4.1540","GO:0004222",0.0369089192613595,0.978776891055555,22,188,"metalloendopeptidase activity","MF",2548,699,814,144,293,1659,348,159,932,3677,700,573,2885,715,437,2179,1096,295,175
"214","evm.TU.chromosome_4.568","GO:0004004",0.012944615694877,0.995482819002443,10,61,NA,NA,105,629,92,14,84,317,466,83,187,106,235,499,145,165,36,212,147,7,23
"215","evm.TU.chromosome_4.2107","GO:0031177",0.00703947088111381,0.999220664768636,4,11,"phosphopantetheine binding","MF",187,7121,43,9,813,767,893,53,330,383,358,472,1270,121,114,196,1556,0,64
"216","evm.TU.chromosome_4.2107","GO:0016788",0.0226474004747081,0.994028839015477,6,29,"hydrolase activity, acting on ester bonds","MF",187,7121,43,9,813,767,893,53,330,383,358,472,1270,121,114,196,1556,0,64
"217","evm.TU.chromosome_4.962","GO:0043267",0.0146790233010229,0.999632026242109,2,3,"negative regulation of potassium ion transport","BP",228,3666,0,21,1737,127,219,45,80,2844,192,382,204,143,195,85,318,22,59
"218","evm.TU.chromosome_4.962","GO:0006941",0.0291338182935132,0.99640356581843,3,9,"striated muscle contraction","BP",228,3666,0,21,1737,127,219,45,80,2844,192,382,204,143,195,85,318,22,59
"219","evm.TU.chromosome_4.1254","GO:0061077",0.000364816507922571,0.999929207231091,10,33,"chaperone-mediated protein folding","BP",235,1028,203,5,271,385,1051,133,205,263,166,609,266,213,85,270,236,20,6
"220","evm.TU.chromosome_4.1254","GO:0043046",0.048169634753112,0.989072124874411,4,19,"DNA methylation involved in gamete generation","BP",235,1028,203,5,271,385,1051,133,205,263,166,609,266,213,85,270,236,20,6
"221","evm.TU.chromosome_4.1254","GO:0034587",0.0499881796010641,0.988521176506306,4,19,"piRNA processing","BP",235,1028,203,5,271,385,1051,133,205,263,166,609,266,213,85,270,236,20,6
"222","evm.TU.chromosome_4.1254","GO:0006457",0.0308532130380328,0.985847347802626,13,87,"protein folding","BP",235,1028,203,5,271,385,1051,133,205,263,166,609,266,213,85,270,236,20,6
"223","evm.TU.chromosome_4.2078","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",109,15,75,97,4,382,8,13,137,44,273,7,314,422,16,188,153,0,73
"224","evm.TU.chromosome_4.559","GO:0006364",0.0316808940703192,0.985412667617436,13,87,"rRNA processing","BP",137,510,89,8,133,315,472,129,149,263,120,407,72,87,24,151,114,53,56
"225","evm.TU.chromosome_4.554","GO:0006364",0.0316808940703192,0.985412667617436,13,87,"rRNA processing","BP",188,60,114,7,17,231,24,33,102,87,68,51,97,114,28,97,141,17,7
"226","evm.TU.chromosome_4.28","GO:0005874",0.0227362993518771,0.987049461297619,25,210,"microtubule","CC",13,6,24,0,0,1175,364,948,21,19,17,70,6,72,0,7,23,12,0
"227","evm.TU.chromosome_4.29","GO:1904358",0.00512302589919374,1,2,2,"positive regulation of telomere maintenance via telomere lengthening","BP",76,510,39,0,82,144,267,56,152,76,113,243,135,85,27,61,103,24,23
"228","evm.TU.chromosome_4.29","GO:0043247",0.00512302447560147,1,2,2,"telomere maintenance in response to DNA damage","BP",76,510,39,0,82,144,267,56,152,76,113,243,135,85,27,61,103,24,23
"229","evm.TU.chromosome_4.2167","GO:0031012",2.5325523748508e-06,0.999999046407506,38,221,"extracellular matrix","CC",645,357,5097,32,228,2979,281,264,383,509,839,198,579,1090,114,1432,1460,20,62
"230","evm.TU.chromosome_4.2167","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",645,357,5097,32,228,2979,281,264,383,509,839,198,579,1090,114,1432,1460,20,62
"231","evm.TU.chromosome_4.2167","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",645,357,5097,32,228,2979,281,264,383,509,839,198,579,1090,114,1432,1460,20,62
"232","evm.TU.chromosome_4.2167","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,645,357,5097,32,228,2979,281,264,383,509,839,198,579,1090,114,1432,1460,20,62
